year,carrier,carrier_name,airport,airport_name,security_delay,top_five
2018,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",8,FALSE
2018,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",36,FALSE
2018,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",41,FALSE
2018,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",160,FALSE
2018,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",140,FALSE
2018,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",179,FALSE
2018,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",16,FALSE
2018,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",82,FALSE
2018,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,FALSE
2018,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",25,FALSE
2018,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,FALSE
2018,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",134,FALSE
2018,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",188,FALSE
2018,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",330,TRUE
2018,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",14,TRUE
2018,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",953,TRUE
2018,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",403,TRUE
2018,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",132,TRUE
2018,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",26,TRUE
2018,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",359,TRUE
2018,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",833,TRUE
2018,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",406,TRUE
2018,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",10,TRUE
2018,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",95,TRUE
2018,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",19,FALSE
2018,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",20,FALSE
2018,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",69,FALSE
2018,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",33,FALSE
2018,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",41,FALSE
2018,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",219,FALSE
2018,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",9,FALSE
2018,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",37,FALSE
2018,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",7,FALSE
2018,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",148,FALSE
2018,B6,JetBlue Airways,MVY,"Marthas Vineyard, MA: Marthas Vineyard Airport",14,FALSE
2018,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",1,FALSE
2018,AA,American Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",5,FALSE
2018,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",13,FALSE
2018,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",16,FALSE
2018,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",21,FALSE
2018,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",5,FALSE
2018,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",68,FALSE
2018,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",49,FALSE
2018,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",37,FALSE
2018,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",9,FALSE
2018,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",64,FALSE
2018,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",1837,FALSE
2018,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",150,FALSE
2018,MQ,Envoy Air,MIA,"Miami, FL: Miami International",167,FALSE
2018,YX,Republic Airline,MIA,"Miami, FL: Miami International",100,FALSE
2018,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",93,FALSE
2018,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",60,FALSE
2018,G4,Allegiant Air,MKE,"Milwaukee, WI: General Mitchell International",26,FALSE
2018,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",13,FALSE
2018,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",35,FALSE
2018,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",23,FALSE
2018,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",8,FALSE
2018,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",88,FALSE
2018,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",85,FALSE
2018,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2,FALSE
2018,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",132,FALSE
2018,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",435,FALSE
2018,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",93,FALSE
2018,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",17,FALSE
2018,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",36,FALSE
2018,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",48,FALSE
2018,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1307,FALSE
2018,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",268,FALSE
2018,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",165,FALSE
2018,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",14,FALSE
2018,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",63,FALSE
2018,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",8,FALSE
2018,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",16,FALSE
2018,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",92,FALSE
2018,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",26,FALSE
2018,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",55,FALSE
2018,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",15,FALSE
2018,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",130,FALSE
2018,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",183,FALSE
2018,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",37,FALSE
2018,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",41,FALSE
2018,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",89,FALSE
2018,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",16,FALSE
2018,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",4,FALSE
2018,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",22,FALSE
2018,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",25,FALSE
2018,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",148,FALSE
2018,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",964,FALSE
2018,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",40,FALSE
2018,OH,PSA Airlines Inc.,HVN,"New Haven, CT: Tweed New Haven",30,FALSE
2018,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",11,FALSE
2018,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",91,FALSE
2018,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",61,FALSE
2018,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",84,FALSE
2018,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",5,FALSE
2018,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",64,FALSE
2018,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",39,FALSE
2018,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",27,FALSE
2018,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",815,FALSE
2018,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",280,FALSE
2018,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",104,FALSE
2018,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",627,FALSE
2018,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",634,FALSE
2018,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",29,FALSE
2018,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",38,FALSE
2018,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1002,FALSE
2018,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",130,FALSE
2018,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",86,FALSE
2018,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",10,FALSE
2018,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",115,FALSE
2018,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",257,FALSE
2018,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",88,FALSE
2018,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",32,FALSE
2018,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",283,FALSE
2018,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",292,FALSE
2018,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",70,FALSE
2018,YX,Republic Airline,LGA,"New York, NY: LaGuardia",339,FALSE
2018,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",1059,FALSE
2018,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",516,FALSE
2018,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",155,FALSE
2018,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",111,FALSE
2018,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",554,FALSE
2018,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",67,FALSE
2018,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",7,FALSE
2018,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",171,FALSE
2018,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",118,FALSE
2018,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",357,FALSE
2018,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",176,FALSE
2018,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",120,FALSE
2018,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",66,FALSE
2018,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",175,FALSE
2018,NK,Spirit Air Lines,IAG,"Niagara Falls, NY: Niagara Falls International",77,FALSE
2018,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",16,FALSE
2018,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",15,FALSE
2018,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",74,FALSE
2018,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",101,FALSE
2018,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",75,FALSE
2018,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",20,FALSE
2018,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",20,FALSE
2018,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",34,FALSE
2018,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",180,FALSE
2018,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",11,FALSE
2018,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",30,FALSE
2018,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",45,FALSE
2018,YV,Mesa Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",50,FALSE
2018,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",1346,FALSE
2018,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",29,FALSE
2018,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",32,FALSE
2018,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",229,FALSE
2018,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",221,FALSE
2018,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",19,FALSE
2018,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",252,FALSE
2018,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",74,FALSE
2018,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",6,FALSE
2018,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",37,FALSE
2018,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",18,FALSE
2018,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",165,FALSE
2018,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",337,FALSE
2018,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",137,FALSE
2018,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",806,FALSE
2018,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",25,FALSE
2018,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",547,FALSE
2018,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2195,FALSE
2018,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",303,FALSE
2018,VX,Virgin America,MCO,"Orlando, FL: Orlando International",23,FALSE
2018,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",11,FALSE
2018,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",52,FALSE
2018,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",48,FALSE
2018,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",28,FALSE
2018,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",58,FALSE
2018,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",8,FALSE
2018,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",130,FALSE
2018,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",13,FALSE
2018,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",16,FALSE
2018,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",82,FALSE
2018,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",22,FALSE
2018,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",4,FALSE
2018,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",25,FALSE
2018,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",703,FALSE
2018,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",37,FALSE
2018,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",263,FALSE
2018,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,FALSE
2018,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",71,FALSE
2018,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",214,FALSE
2018,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",203,FALSE
2018,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",163,FALSE
2018,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",357,FALSE
2018,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",19,TRUE
2018,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",772,TRUE
2018,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",61,TRUE
2018,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",16,TRUE
2018,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",129,TRUE
2018,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1109,TRUE
2018,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",413,TRUE
2018,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4234,TRUE
2018,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",238,FALSE
2018,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",111,FALSE
2018,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",11,FALSE
2018,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",133,FALSE
2018,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",24,FALSE
2018,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",96,FALSE
2018,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",65,FALSE
2018,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",282,FALSE
2018,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",144,FALSE
2018,NK,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",36,FALSE
2018,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",42,FALSE
2018,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",29,FALSE
2018,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",20,FALSE
2018,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",16,FALSE
2018,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",52,FALSE
2018,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",41,FALSE
2018,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",557,FALSE
2018,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",100,FALSE
2018,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",21,FALSE
2018,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",14,FALSE
2018,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",64,FALSE
2018,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",214,FALSE
2018,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",523,FALSE
2018,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",16,FALSE
2018,VX,Virgin America,PDX,"Portland, OR: Portland International",96,FALSE
2018,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",26,FALSE
2018,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",39,FALSE
2018,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",2,FALSE
2018,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",17,FALSE
2018,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",31,FALSE
2018,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",200,FALSE
2018,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",13,FALSE
2018,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",189,FALSE
2018,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",37,FALSE
2018,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",14,FALSE
2018,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",19,FALSE
2018,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",29,FALSE
2018,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",54,FALSE
2018,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",55,FALSE
2018,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",24,FALSE
2018,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",708,FALSE
2018,VX,Virgin America,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",14,FALSE
2018,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",38,FALSE
2018,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",172,FALSE
2018,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",26,FALSE
2018,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",40,FALSE
2018,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",29,FALSE
2018,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",13,FALSE
2018,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",36,FALSE
